,Tweet_id,User_id,TweetAt,Location,OriginalTweet
914,1397686328473526274,2318290814,2021-05-26 22:49:23,,"@iamkarendavila Mostly of the vaccine have side effects, high fever, dizziness, headache, lost of appetite, tiring.. I don't think kids can tolerate it🥺🥺"
915,1397686324115689474,1364920154497277956,2021-05-26 22:49:22,"Los Angeles County, CA","NEW: CVS #17648 on 05-28
Age Group: Unknown

Address: 30740 Russell Ranch Rd, Westlake Village, CA 91362
Posted @ 1622069362
https://t.co/0mws9GGZhU"
916,1397686319367733258,1880558749,2021-05-26 22:49:20,Toronto,"My local pharmacy scheduled my 2nd shot of #AstraZeneca/#CovishieldVaccine for Friday May 28.
That's a 10 week gap.
NOT 12 wks per UK advice.
NOT 4 mos per @fordnation's ""#pandemicpolicies"" 🙄.
BUT vaccine shouldn't be wasted.
Concerns?
Read: https://t.co/bGEAXbdzEq
#VaccinesWork https://t.co/aIIXVRda0O"
917,1397686317870354433,946171161045594112,2021-05-26 22:49:20,,"@LaineyMart So, you don’t believe in the vaccine, huh ?"
918,1397686312141004808,1339194560166191108,2021-05-26 22:49:19,,"@MattHancock Finally exposed as a fraud MATT HANCOCK THE LYING FRAUD EXPOSED. The truth is all coming out now... this is the same man who told you the Vaccines where tested and safe, then asked for volunteers to aid testing Vaccine  I’m so glad I never got vaccinated 😂 capitalism and greed https://t.co/XF1LCxiPyz"
919,1397686310580723718,1364920154497277956,2021-05-26 22:49:18,"Los Angeles County, CA","NEW: CVS #17593 on 05-29
Age Group: Unknown

Address: 809 N Azusa Ave, Azusa, CA 91702
Posted @ 1622069359
https://t.co/0mws9GGZhU"
920,1397686305778196482,309238549,2021-05-26 22:49:17,"New York, NY","Ohio will announce the first $1 million vaccinated lottery winner tonight in its Vax-a-Million program. ""It’s estimated that staving off just 40 severe Covid-19 cases requiring hospitalization would pay for the entire program,"" writes @GovMikeDeWine.  https://t.co/YYHqoajCuA"
921,1397686302162755584,1366506444535791617,2021-05-26 22:49:16,,This 5G in my vaccine really ain’t helping as much as I’d hope.
922,1397686301940277248,721648991767662593,2021-05-26 22:49:16,"Sydney, New South Wales",horny for the vaccine !!
923,1397686300308742144,2967546956,2021-05-26 22:49:16,Australia,#AstraZeneca uptake will increase with return of covid. As the only choice for over 50 some will die some will be harmed all because @ScottMorrisonMP @GregHuntMP . Failed to provide safe quarantine failed on #COVIDisAirborne failed to procure appropriate vaccine. YOU HAVE TO GO
924,1397686300166217735,1097668963419516928,2021-05-26 22:49:16,"the Town of Trenches, Kingston",Turns out the guy that helped spawn the modern anti-vaxx movement with a study linking vaccines to autism did it so he could get investors for an alternative vaccine he had patented a few months prior to publishing his study. Ain't capitalism grand. https://t.co/WIZsXBZfsa
925,1397686292297793543,43064490,2021-05-26 22:49:14,"Victoria, Australia","Reported yesterday: 12 new local cases and no new cases acquired overseas. 
- 12,677 vaccine doses were administered 
- 40,411 test results were received 

More later: https://t.co/lIUrl0ZEco 

#COVID19Vic #COVID19VicData https://t.co/e9rfizWbGp"
926,1397686287532916737,3145677894,2021-05-26 22:49:13,"Melbourne, Victoria","The vaccine rollout, and the comms surrounding it, have been abysmal. Australia is once again the laughing stock of the world. (3"
927,1397686285423104004,2808589412,2021-05-26 22:49:12,,also got my vaccine https://t.co/VOXXHpLehv
928,1397686281778253825,872196626,2021-05-26 22:49:11,,"@justinbaragona Let me get this straight, a guy who KNEW he’d be either shot and killed by the cops next door or in jail for life waited to get his vaccine first? 😂 I don’t care if this retired cop is a Nobel prize winner, he’s dumb as a rock."
929,1397686279924453378,1261894889987469312,2021-05-26 22:49:11,Australia,"@BabaBoon17 In other words Matthew, we don’t actually know what the vaccine does or doesn’t do to a vaccinated person. We are clueless as to the long term side-effects and we are currently using the world population as lab rats."
930,1397686278926344195,65423567,2021-05-26 22:49:11,"Kitsap County, Washington","Vaccination with a view! 
May 25th through May 27th &amp; June 1st through June 3rd
Bremerton-Seattle during mid-morning/afternoon sailings

Offering both the Pfizer vaccine &amp; the 1-dose J&amp;J vaccine.
Coordinated by Peninsula Community Health Services &amp; @wsferries. https://t.co/Z1QXu1mwQQ"
931,1397686278863347714,1078486214,2021-05-26 22:49:11,,@VeronicaSam13 Count your lucky stars you aren't ibn Missouri. I worry that they will fine me for getting a vaccine. Seriously. We are having a COVID spike in my area and they are blaming it on the vaccinated.
932,1397686276661202948,799696784519938048,2021-05-26 22:49:10,News ,Tennessee anti-vaxxer arrested after deliberately plowing car through vaccination site https://t.co/H0SjKtzVEM
933,1397686276158103556,1377990296202543110,2021-05-26 22:49:10,Canada,"@VaxHuntersCan Also this clinic starting this week in @regionofpeel 

Book: 
https://t.co/wkql4KdRmD https://t.co/nFWPmyxRw5"
934,1397686274887061505,1070031744005361665,2021-05-26 22:49:10,,"we have more people fully vaccinated than the top 9 states in that list COMBINED. I feel bad now I was ever complaining that the vaccine rollout felt a little slow here, bc all things considered it’s been a monumental task to get CA vaccinated based off sheer population alone"
935,1397686274564280321,1177060669239246855,2021-05-26 22:49:10,🇭🇳 | she / her | 19,omg i get my second vaccine tomorrow 🧍🏽‍♀️
936,1397686274211864578,2844463167,2021-05-26 22:49:10,Mines a half of shandy please.,"@lisa_cara19 @bexhc73 @thereclaimparty @LozzaFox Amazing you think we shouldn't be afraid of a virus that you say kills ""only"" 1% of those who it infects, yet you think we should be afraid of a vaccine which kills 0.001%"
937,1397686271666016260,22462270,2021-05-26 22:49:09,Moscow,"Resistance to vaccine mandates is building. A powerful law firm is helping. 
By Isaac Stanley-Becker

https://t.co/C2nvvyjXdT"
938,1397686258122493954,788524,2021-05-26 22:49:06,,British &amp; Irish Lions players given first Covid vaccine doses before tour https://t.co/1RQqfsRS8I
939,1397686255136100352,16995239,2021-05-26 22:49:05,,"Malaysia's vaccine equity is pitting an over-65 year old person who has a 5.6% of dying if infected by Covid against a below 50 years old who have only a 0.14% chance of dying.

Pit a weak elderly with a 40 times higher probability of dying vs a high tech young person.

Cerdik"
940,1397686253219287044,3866664433,2021-05-26 22:49:05,"Seaford, Melbourne, Victoria",@StartupShelley Interesting to read the Twitter responses to Greg Hunt after announcing lots of vaccinations in response to growing sites. There is shift towards people saying where is the vaccine and why is hotel quarantine not better federally regulated.
941,1397686252355395587,4127194814,2021-05-26 22:49:04,ocuppied Lənape Haki-nk,"@Baldscientist I'm not an epidemiologist,  obviously,  but I'm not comfortable just giving up on my mask. Plus there are people who are immunosuppressed who may not be able to get a vaccine and I'd rather protect them by wearing a mask."
942,1397686252254765057,858784008,2021-05-26 22:49:04,,@catsandbuds420 Yes I would get vaccine.
943,1397686241554956289,819519128985681920,2021-05-26 22:49:02,,@TheAviator1992 How can you have heard immunity when the vaccines do not stop infection or transmission. Wake up. Vaccine antibodies last 5 weeks. That is all and then they start to wane. #ivermectine is the actual answer. Look at what the Pfizer TGA doc says. https://t.co/BkZKSDa0d1
944,1397686239130578945,111803463,2021-05-26 22:49:01,Seattle,"@Sdhey19 @Regina_Griffin @apoorva_nyc Some people's immune systems just aren't as good as others at responding. True of any virus. But testing positive for Covid twice, months apart, is still pretty rare. Fingers crossed the vaccine will give you the boost you need!"
945,1397686238690385920,27969461,2021-05-26 22:49:01,New Orleans,"Our vaccine clinic hours are changing to better serve our community! 

🏥 Touro Vaccine Clinic
3525 Prytania Street Suite 100
Tuesday - Thursday 8 am - 5 pm

Call 504.962.6202. or visit https://t.co/SYtNRz5tny to schedule an appointment. 
Walk-ins available! https://t.co/z77aRsXeW2"
946,1397686236874219530,25928253,2021-05-26 22:49:01,USA,There’s a small chance you could catch the coronavirus after you get the vaccine. You might hear this called “breakthrough COVID-19.” What you should know: https://t.co/uSkD9ptPeV https://t.co/bjIkgk6IoG
947,1397686236744138752,15679641,2021-05-26 22:49:01,"Dallas, Texas",The latest COVID-19 numbers and vaccine info for Richardson https://t.co/eICqN9DtnV
948,1397686214816198657,927313577752412160,2021-05-26 22:48:56,,"#MorrisonLockdown 
#LNPfail on vaccine rollout and purpose-built quarantine sites.
#NewsCorpse https://t.co/GfEfZCfUfr"
949,1397686214573051907,1028171,2021-05-26 22:48:55,"Pittsburgh, PA",@jaygerland @ArtparkNY Vaccine only also means less dumbasses to deal with too!
950,1397686212903772160,1132446569813356544,2021-05-26 22:48:55,she/her,i’m getting the vaccine 🌚
951,1397686210093621249,185396306,2021-05-26 22:48:54,Liverpool,"I’m a tit yanno, I thought it was Friday tomorrow but the reason for that is wrong too! I’ve got my vaccine on Thursday which is tomorrow but I told myself it was Friday which made me type Thursday! I have no idea why any of you follow me. https://t.co/ZEKqq2Xgen"
952,1397686202933944320,158594098,2021-05-26 22:48:53,Somewhere in London,"IF GOOP DID THE VACCINE. 

#goop #vaccine https://t.co/ITT08p5MA2"
953,1397686202589872128,3243174200,2021-05-26 22:48:53,,"""Is it  known  whether  cross-reactive antibodies from  previous coronavirus infections or vaccine-induced  antibodies  may  influence  the  risk  of  unintended  pathogenesis following vaccination with COVID-19?"""
954,1397686195182657537,1128862291074531330,2021-05-26 22:48:51,Straya 🇦🇺,"@DarylTractor @brucerguthrie Colbeck was just on ABC spouting off about how well the vaccine rollout is going.
They're all full of shit."
955,1397686183363239940,509095385,2021-05-26 22:48:48,"Ditmas Park, Brooklyn","Some residents say they distrust the vaccine, but most say they haven’t been able to access it. https://t.co/YVAeoReih6"
956,1397686180196634632,1318663615344422914,2021-05-26 22:48:47,xey/xem ,"MY FRIEND JUST CAME TO MY HOUSE AND BROUGHT ME ICE CREAM CUS I JUST GOT MY COVID VACCINE,,, IM ACTUALLY GONNA CRY I LOVE HER SO MUCH"
957,1397686179336687621,1048689988962058242,2021-05-26 22:48:47,"Tulsa, OK","Just saw a news spot about how the vaccine is less effective for transplant recipients! There are some of these people being hospitalized with the virus even after receiving the vaccine! If any oomfs have received transplants, I thought I’d let you know, please stay safe"
958,1397686163310272512,931195397091061760,2021-05-26 22:48:43,,"@_daveclancy @SimonMcCoyTV Which other decisions?
The thing they are most eager to claim the credit for - the vaccine - is the one thing they conspicuously had the least to do with."
959,1397686163218051085,1390994565583233025,2021-05-26 22:48:43,"Colchester, England","@TheFreds @section92_ Senator Bob Hall speaking at the US Senate Committee: "" In 1976 45 million vaccines were given for Swine Flu. 53 people died and the program was halted, deemed 'too risky'.  Now we're approaching 4,000 Covid vaccine deaths""."
960,1397686162832060416,1381050054358671360,2021-05-26 22:48:43,,"@yeojinswaif @ZafarSobhan @Vorckswagon @RealCandaceO Can you read??? The Vaccine is required even in the circumstance of online learning, that’s my point!"
961,1397686162815209473,3085629857,2021-05-26 22:48:43,Vancouver,"@richardzussman 3,580 (-202) active cases
137,517 (+455) recovered
2,979,951 (+52,464) vaccine doses administered
152,010 (+3,430) of which are second doses"
962,1397686158281252866,2655508508,2021-05-26 22:48:42,,Finally got all vaccine up. So I'm all done with that now I must get some rest from this 😴 https://t.co/REi8D8z54J
963,1397686157480243207,3712745243,2021-05-26 22:48:42,"Columbus, OH",So I didn’t win that million dollar vaccine lottery :(
